"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,ME,,54879,SERFF,1,2/12/2024,,Individual,No,,54879ME0010010,"TARO Clear Choice Bronze 7200 HSA (No Direct Primary Care, Only Traditional PCP)",54879ME001,,MEN002,MES001,MEF011,New,HMO,"Expanded Bronze",No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,,No,"Emergency Services Only",No,,,,,54879ME0010010-03,"Limited Cost Sharing Plan Variation",,0.646083379,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,200 ","$7200 per person | $14400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$7,200 ","$7200 per person | $14400 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$7,200 ","$0 ","$0 ","$60 ","$5,400 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"TARO Clear Choice Bronze 7200 HSA (No Direct Primary Care, Only Traditional PCP)","$2,800 ","$0 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310100,"Clear Choice HMO Gold 1500",96667ME031,,MEN001,MES001,MEF004,New,HMO,Gold,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310100-01,"Standard Gold On Exchange Plan",81.48%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$300 ","$3,000 ","$0 ","$0 ","$1,500 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Gold 1500","$1,500 ","$200 ","$200 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310100,"Clear Choice HMO Gold 1500",96667ME031,,MEN001,MES001,MEF004,New,HMO,Gold,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310100-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HMO CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310100,"Clear Choice HMO Gold 1500",96667ME031,,MEN001,MES001,MEF004,New,HMO,Gold,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310100-03,"Limited Cost Sharing Plan Variation",81.48%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$300 ","$3,000 ","$0 ","$0 ","$1,500 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Gold 1500 CSR LCS","$1,500 ","$200 ","$200 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310101,"Clear Choice HMO Gold 2500",96667ME031,,MEN001,MES001,MEF017,New,HMO,Gold,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$600 ",,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310101-01,"Standard Gold On Exchange Plan",80.59%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$300 ","$2,200 ","$0 ","$0 ","$1,500 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Gold 2500","$2,200 ","$200 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310101,"Clear Choice HMO Gold 2500",96667ME031,,MEN001,MES001,MEF017,New,HMO,Gold,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310101-02,"Zero Cost Sharing Plan Variation",100.00%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HMO CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310101,"Clear Choice HMO Gold 2500",96667ME031,,MEN001,MES001,MEF017,New,HMO,Gold,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$600 ",,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310101-03,"Limited Cost Sharing Plan Variation",80.59%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$300 ","$2,200 ","$0 ","$0 ","$1,500 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Gold 2500 CSR LCS","$2,200 ","$200 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310102,"Clear Choice HMO Silver 3500",96667ME031,,MEN001,MES001,MEF005,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310102-01,"Standard Silver On Exchange Plan",71.52%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,500 ","$300 ","$3,200 ","$0 ","$0 ","$1,700 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 3500","$2,200 ","$300 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310102,"Clear Choice HMO Silver 3500",96667ME031,,MEN001,MES001,MEF005,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310102-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HMO CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310102,"Clear Choice HMO Silver 3500",96667ME031,,MEN001,MES001,MEF005,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310102-03,"Limited Cost Sharing Plan Variation",71.52%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,500 ","$300 ","$3,200 ","$0 ","$0 ","$1,700 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 3500 CSR LCS","$2,200 ","$300 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310102,"Clear Choice HMO Silver 3500",96667ME031,,MEN001,MES001,MEF005,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310102-04,"73% AV Level Silver Plan",73.81%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,550 ","$7550 per person | $15100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,500 ","$300 ","$3,200 ","$0 ","$0 ","$1,700 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 3500 CSR 73","$2,200 ","$300 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310102,"Clear Choice HMO Silver 3500",96667ME031,,MEN001,MES001,MEF005,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310102-05,"87% AV Level Silver Plan",87.20%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,650 ","$2650 per person | $5300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$800 ","$800 per person | $1600 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$800 ","$300 ","$1,600 ","$0 ","$0 ","$1,500 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 3500 CSR 87","$800 ","$200 ","$300 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310102,"Clear Choice HMO Silver 3500",96667ME031,,MEN001,MES001,MEF005,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310102-06,"94% AV Level Silver Plan",94.18%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$700 ","$700 per person | $1400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$350 ","$350 per person | $700 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$350 ","$100 ","$200 ","$0 ","$0 ","$700 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 3500 CSR 94","$350 ","$100 ","$200 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310104,"Clear Choice HMO Silver 5500",96667ME031,,MEN001,MES001,MEF008,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310104-01,"Standard Silver On Exchange Plan",71.95%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,500 ","$8500 per person | $17000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$5,500 ","$5500 per person | $11000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5,500 ","$300 ","$1,800 ","$0 ","$0 ","$1,600 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 5500","$2,200 ","$300 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310104,"Clear Choice HMO Silver 5500",96667ME031,,MEN001,MES001,MEF008,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310104-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HMO CSR 100","$0 ","$0 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310104,"Clear Choice HMO Silver 5500",96667ME031,,MEN001,MES001,MEF008,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310104-03,"Limited Cost Sharing Plan Variation",71.95%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,500 ","$8500 per person | $17000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$5,500 ","$5500 per person | $11000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5,500 ","$300 ","$1,800 ","$0 ","$0 ","$1,600 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 5500 CSR LCS","$2,200 ","$300 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310104,"Clear Choice HMO Silver 5500",96667ME031,,MEN001,MES001,MEF008,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310104-04,"73% AV Level Silver Plan",73.98%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,200 ","$7200 per person | $14400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,800 ","$4800 per person | $9600 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,800 ","$300 ","$2,000 ","$0 ","$0 ","$1,600 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 5500 CSR 73","$2,200 ","$300 ","$0 ","$0 "
2024,ME,,96667,SERFF,1,2/12/2024,,Individual,No,,96667ME0310104,"Clear Choice HMO Silver 5500",96667ME031,,MEN001,MES001,MEF008,New,HMO,Silver,Yes,Both,No,Yes,"A Referral is Needed for all Specialist except for OB/GYN, Chiropractic Care, Routine Eye Exams, and Mental Health Providers.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,1,,1/1/2024,12/31/2024,No,,No,,No,,,,,96667ME0310104-05,"87% AV Level Silver Plan",87.20%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,000 ","$300 ","$1,200 ","$0 ","$0 ","$1,400 ","$0 ","$0 ",99%,"Not Applicable",No,"Clear Choice HMO Silver 5500 CSR 87","$1,000 ","$200 ","$200 ","$0 "
