"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI0800001,"BlueCHiP Direct 5000/10000 WPD",15287RI080,,RIN001,RIS001,RIF008,Existing,POS,Silver,Yes,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI0800001-06,"94% AV Level Silver Plan",94.50%,0.944962065,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,300 ","$1300 per person | $2600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$20 ","$1,100 ","$60 ","$0 ","$300 ","$60 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct 5000/10000 WPD","$0 ","$100 ","$100 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI0820002,"BlueSolutions for HSA Direct 6300/12600 WPDAB",15287RI082,,RIN001,RIS001,RIF006,Existing,PPO,"Expanded Bronze",No,Both,No,No,,"This plan does not include coverage that is not medically necessary.   This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI0820002-01,"Standard Bronze On Exchange Plan",,0.640409913,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,050 ","$8050 per person | $16100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,300 ","$6300 per person | $12600 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,300 ","$10 ","$500 ","$60 ","$5,200 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueSolutions for HSA Direct 6300/12600 WPDAB","$2,800 ","$0 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI0820002,"BlueSolutions for HSA Direct 6300/12600 WPDAB",15287RI082,,RIN001,RIS001,RIF006,Existing,PPO,"Expanded Bronze",No,Both,No,No,,"This plan does not include coverage that is not medically necessary.   This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI0820002-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueSolutions Direct 6300/12600 WPDAB","$0 ","$0 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI0820002,"BlueSolutions for HSA Direct 6300/12600 WPDAB",15287RI082,,RIN001,RIS001,RIF006,Existing,PPO,"Expanded Bronze",No,Both,No,No,,"This plan does not include coverage that is not medically necessary.   This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI0820002-03,"Limited Cost Sharing Plan Variation",,0.640409913,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,050 ","$8050 per person | $16100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,300 ","$6300 per person | $12600 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,300 ","$10 ","$500 ","$60 ","$5,200 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueSolutions Direct 6300/12600 WPDAB","$2,800 ","$0 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,Yes,,15287RI0860001,"Blue Cross Dental Direct Basic",15287RI086,,RIN003,RIS001,,Existing,PPO,Low,,Both,,,,"This plan does not include coverage that is not dentally necessary.   This plan does not cover services rendered by excluded providers, providers or facilities who are not legally qualified or licensed, services not performed within the indicated time limits, anesthesia, services provided by Christian Scientist Practitioners, clerical errors, cosmetic services, telephone consults, employment related injuries, experimental/investigational services, new dental services, research studies, specialty oral examinations, services related to the treatment of Temporomandibular Joint Syndrome (TMJ) or travel expenses. ",,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2024,,Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,,,,,15287RI0860001-01,"Standard Low On Exchange Plan",,,,,No,100%,,"$350 ","$350 per person | $700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$150 ","$150 per person | per group not applicable",,,,,"$150 ","$150 per person | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Blue Cross Dental Direct Basic",,,,
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,Yes,,15287RI0880001,"Blue Cross Dental Direct Plus",15287RI088,,RIN003,RIS001,,Existing,PPO,High,,Both,,,,"This plan does not include coverage that is not dentally necessary.   This plan does not cover services rendered by excluded providers, providers or facilities who are not legally qualified or licensed, services not performed within the indicated time limits, anesthesia, services provided by Christian Scientist Practitioners, clerical errors, cosmetic services, telephone consults, employment related injuries, experimental/investigational services, new dental services, research studies, specialty oral examinations, services related to the treatment of Temporomandibular Joint Syndrome (TMJ) or travel expenses. ",,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2024,,Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,,,,,15287RI0880001-01,"Standard High On Exchange Plan",,,,,No,100%,,"$350 ","$350 per person | $700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$25 ","$25 per person | per group not applicable",,,,,"$25 ","$25 per person | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Blue Cross Dental Direct Plus",,,,
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,Yes,,15287RI0890001,"Blue Cross Dental Direct Elite",15287RI089,,RIN003,RIS001,,Existing,PPO,High,,Both,,,,"This plan does not include coverage that is not dentally necessary.   This plan does not cover services rendered by excluded providers, providers or facilities who are not legally qualified or licensed, services not performed within the indicated time limits, anesthesia, services provided by Christian Scientist Practitioners, clerical errors, cosmetic services, telephone consults, employment related injuries, experimental/investigational services, new dental services, research studies, specialty oral examinations, services related to the treatment of Temporomandibular Joint Syndrome (TMJ) or travel expenses. ",,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2024,,Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,,,,,15287RI0890001-01,"Standard High On Exchange Plan",,,,,No,100%,,"$350 ","$350 per person | $700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$25 ","$25 per person | per group not applicable",,,,,"$25 ","$25 per person | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Blue Cross Dental Direct Elite",,,,
2024,RI,,15287,SERFF,1,2/12/2024,,"SHOP (Small Group)",Yes,,15287RI0910001,"Blue Cross Dental Elite",15287RI091,,RIN003,RIS001,,Existing,PPO,High,,Both,,,,"This plan does not include coverage that is not dentally necessary.   This plan does not cover services rendered by excluded providers, providers or facilities who are not legally qualified or licensed, services not performed within the indicated time limits, anesthesia, services provided by Christian Scientist Practitioners, clerical errors, cosmetic services, telephone consults, employment related injuries, experimental/investigational services, new dental services, research studies, specialty oral examinations, services related to the treatment of Temporomandibular Joint Syndrome (TMJ) or travel expenses. ",,,,"Allows Adult and Child-Only",,No,,,"Guaranteed Rate",,,,,1/1/2024,,Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,,,,,15287RI0910001-01,"Standard High On Exchange Plan",,,,,No,100%,,"$350 ","$350 per person | $700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$25 ","$25 per person | per group not applicable",,,,,"$25 ","$25 per person | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Blue Cross Dental Elite",,,,
2024,RI,,15287,SERFF,1,2/12/2024,,"SHOP (Small Group)",Yes,,15287RI0920001,"Blue Cross Dental Plus",15287RI092,,RIN003,RIS001,,Existing,PPO,High,,Both,,,,"This plan does not include coverage that is not dentally necessary.   This plan does not cover services rendered by excluded providers, providers or facilities who are not legally qualified or licensed, services not performed within the indicated time limits, anesthesia, services provided by Christian Scientist Practitioners, clerical errors, cosmetic services, telephone consults, employment related injuries, experimental/investigational services, new dental services, research studies, specialty oral examinations, services related to the treatment of Temporomandibular Joint Syndrome (TMJ) or travel expenses. ",,,,"Allows Adult and Child-Only",,No,,,"Guaranteed Rate",,,,,1/1/2024,,Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,,,,,15287RI0920001-01,"Standard High On Exchange Plan",,,,,No,100%,,"$350 ","$350 per person | $700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$25 ","$25 per person | per group not applicable",,,,,"$25 ","$25 per person | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Blue Cross Dental Plus",,,,
2024,RI,,15287,SERFF,1,2/12/2024,,"SHOP (Small Group)",Yes,,15287RI0930001,"Blue Cross Dental Basic",15287RI093,,RIN003,RIS001,,Existing,PPO,Low,,Both,,,,"This plan does not include coverage that is not dentally necessary.   This plan does not cover services rendered by excluded providers, providers or facilities who are not legally qualified or licensed, services not performed within the indicated time limits, anesthesia, services provided by Christian Scientist Practitioners, clerical errors, cosmetic services, telephone consults, employment related injuries, experimental/investigational services, new dental services, research studies, specialty oral examinations, services related to the treatment of Temporomandibular Joint Syndrome (TMJ) or travel expenses. ",,,,"Allows Adult and Child-Only",,No,,,"Guaranteed Rate",,,,,1/1/2024,,Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,,,,,15287RI0930001-01,"Standard Low On Exchange Plan",,,,,No,100%,,"$350 ","$350 per person | $700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$150 ","$150 per person | per group not applicable",,,,,"$150 ","$150 per person | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Blue Cross Dental Basic",,,,
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,Yes,,15287RI1000001,"Blue Cross Dental Direct Standard",15287RI100,,RIN003,RIS001,,Existing,PPO,Low,,Both,,,,"This plan does not include coverage that is not dentally necessary.   This plan does not cover services rendered by excluded providers, providers or facilities who are not legally qualified or licensed, services not performed within the indicated time limits, anesthesia, services provided by Christian Scientist Practitioners, clerical errors, cosmetic services, telephone consults, employment related injuries, experimental/investigational services, new dental services, research studies, specialty oral examinations, services related to the treatment of Temporomandibular Joint Syndrome (TMJ) or travel expenses. ",,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2024,,Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,,,,,15287RI1000001-01,"Standard Low On Exchange Plan",,,,,No,100%,,"$350 ","$350 per person | $700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$150 ","$150 per person | per group not applicable",,,,,"$150 ","$150 per person | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Blue Cross Dental Direct Standard",,,,
2024,RI,,15287,SERFF,1,2/12/2024,,"SHOP (Small Group)",Yes,,15287RI1010001,"Blue Cross Dental Standard",15287RI101,,RIN003,RIS001,,Existing,PPO,Low,,Both,,,,"This plan does not include coverage that is not dentally necessary.   This plan does not cover services rendered by excluded providers, providers or facilities who are not legally qualified or licensed, services not performed within the indicated time limits, anesthesia, services provided by Christian Scientist Practitioners, clerical errors, cosmetic services, telephone consults, employment related injuries, experimental/investigational services, new dental services, research studies, specialty oral examinations, services related to the treatment of Temporomandibular Joint Syndrome (TMJ) or travel expenses. ",,,,"Allows Adult and Child-Only",,No,,,"Guaranteed Rate",,,,,1/1/2024,,Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,"Please refer to your subscriber agreements or contact Customer Service for details about your coverage. ",Yes,,,,,15287RI1010001-01,"Standard Low On Exchange Plan",,,,,No,100%,,"$350 ","$350 per person | $700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$150 ","$150 per person | per group not applicable",,,,,"$150 ","$150 per person | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Blue Cross Dental Standard",,,,
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130001,"BlueCHiP Direct Advance 4950/9900 WPD",15287RI113,,RIN007,RIS001,RIF008,Existing,POS,Silver,Yes,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130001-01,"Standard Silver On Exchange Plan",70.69%,0.706944984,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,200 ","$7200 per person | $14400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,950 ","$4950 per person | $9900 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,950 ","$70 ","$600 ","$60 ","$600 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 4950/9900 WPD","$1,500 ","$200 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130001,"BlueCHiP Direct Advance 4950/9900 WPD",15287RI113,,RIN007,RIS001,RIF008,Existing,POS,Silver,Yes,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130001-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 4950/9900 WPD","$0 ","$0 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1130001,"BlueCHiP Direct Advance 4950/9900 WPD",15287RI113,,RIN007,RIS001,RIF008,Existing,POS,Silver,Yes,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1130001-03,"Limited Cost Sharing Plan Variation",70.69%,0.706944984,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,200 ","$7200 per person | $14400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,950 ","$4950 per person | $9900 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,950 ","$70 ","$600 ","$60 ","$600 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct Advance 4950/9900 WPD","$1,500 ","$200 ","$0 ","$0 "
