"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,MA,,41304,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,41304MA0042045,"Complete HMO 2000 25/60",41304MA004,,MAN001,MAS001,MAF004,Existing,HMO,Silver,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,No,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0042045-01,"Standard Silver On Exchange Plan",71.82%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$1,100 ","$0 ","$0 ","$100 ","$900 ","$0 ","$0 ",,,No,"Standard Silver: Complete HMO 2000 25/60","$2,000 ","$400 ","$5 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,41304MA0042047,"Complete HMO HSA 2000 30/60 Enhanced FlexRx",41304MA004,,MAN001,MAS001,MAF006,Existing,HMO,Silver,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,Yes,No,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0042047-01,"Standard Silver On Exchange Plan",71.66%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,050 ","$7050 per person | $14100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$4000 per person | $4000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$1,100 ","$0 ","$0 ","$2,000 ","$500 ","$0 ","$0 ",,,No,"Standard Low Silver: Complete HMO HSA 2000 30/60 Enhanced FlexRx","$2,000 ","$400 ","$9 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,41304MA0042049,"Complete HMO 2850",41304MA004,,MAN001,MAS001,MAF005,Existing,HMO,"Expanded Bronze",Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,No,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0042049-01,"Standard Bronze On Exchange Plan",64.74%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,850 ","$2850 per person | $5700 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,850 ","$1,100 ","$0 ","$0 ","$1,300 ","$500 ","$0 ","$0 ",,,No,"Standard High Bronze: Complete HMO 2850","$2,800 ","$5 ","$0 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,41304MA0072051,"Complete PPO Plus 2000 25/60",41304MA007,,MAN002,MAS001,MAF004,Existing,PPO,Silver,Yes,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"All covered services",Yes,,,,,41304MA0072051-01,"Standard Silver On Exchange Plan",71.82%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"$18,900 ","$18900 per person | $37800 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",20.00%,,,,"$4,000 ","$4000 per person | $8000 per group","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$1,100 ","$0 ","$0 ","$100 ","$900 ","$0 ","$0 ",,,No,"Standard High Sliver: Complete PPO Plus 2000 25/60","$2,000 ","$400 ","$5 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142052,"Select HMO 2000 25/60 II",41304MA014,,MAN003,MAS002,MAF004,Existing,HMO,Silver,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142052-01,"Standard Silver On Exchange Plan",71.82%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$1,100 ","$0 ","$0 ","$100 ","$900 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard Silver: Select HMO 2000 30/60/350 II","$2,000 ","$400 ","$5 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142052,"Select HMO 2000 25/60 II",41304MA014,,MAN003,MAS002,MAF004,Existing,HMO,Silver,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142052-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Mass General Brigham Health Plan Select ConnectorCare AIAN","$0 ","$0 ","$0 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142052,"Select HMO 2000 25/60 II",41304MA014,,MAN003,MAS002,MAF004,Existing,HMO,Silver,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142052-03,"Limited Cost Sharing Plan Variation",71.82%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$1,100 ","$0 ","$0 ","$100 ","$900 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard Silver: Select HMO 2000 30/60/350 II","$2,000 ","$400 ","$5 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142052,"Select HMO 2000 25/60 II",41304MA014,,MAN003,MAS002,MAF004,Existing,HMO,Silver,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142052-04,"73% AV Level Silver Plan",73.84%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,250 ","$2250 per person | $4500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$300 ","$0 ","$0 ","$0 ","$400 ","$0 ","$0 ",99%,"Not Applicable",No,"Mass General Brigham Health Plan Select ConnectorCare 3","$0 ","$300 ","$0 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142052,"Select HMO 2000 25/60 II",41304MA014,,MAN003,MAS002,MAF004,Existing,HMO,Silver,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142052-05,"87% AV Level Silver Plan",87.88%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,250 ","$1250 per person | $2500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",5.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$100 ","$0 ","$0 ","$0 ","$300 ","$0 ","$0 ",99%,"Not Applicable",No,"Mass General Brigham Health Plan Select ConnectorCare 2","$0 ","$200 ","$0 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142052,"Select HMO 2000 25/60 II",41304MA014,,MAN003,MAS002,MAF004,Existing,HMO,Silver,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142052-06,"94% AV Level Silver Plan",94.85%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$250 ","$250 per person | $500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$7 ","$0 ","$0 ","$0 ","$50 ","$0 ","$0 ",99%,"Not Applicable",No,"Mass General Brigham Health Plan Select ConnectorCare 1","$0 ","$1 ","$0 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142058,"Select HMO 30/55",41304MA014,,MAN003,MAS002,MAF002,New,HMO,Gold,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142058-01,"Standard Gold On Exchange Plan",81.62%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$1,100 ","$0 ","$0 ","$0 ","$1,000 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard High Gold: Select HMO 30/55","$0 ","$700 ","$60 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142058,"Select HMO 30/55",41304MA014,,MAN003,MAS002,MAF002,New,HMO,Gold,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142058-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"Not Applicable","per person not applicable | per group not applicable",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard High Gold: Select HMO 30/55","$0 ","$0 ","$0 ","$0 "
2024,MA,,41304,SERFF,1,2/12/2024,,Individual,No,,41304MA0142058,"Select HMO 30/55",41304MA014,,MAN003,MAS002,MAF002,New,HMO,Gold,Yes,Both,No,Yes,"All except: Gynecologist or Obstetrician for routine, preventive or urgent care; Family Planning services; Outpatient and Diversionary Behavioral Health Services; Routine Eye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, Weight Loss Programs, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Urgent and Emergency only",Yes,"Urgent and Emergency only",No,,,,,41304MA0142058-03,"Limited Cost Sharing Plan Variation",81.62%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$1,100 ","$0 ","$0 ","$0 ","$1,000 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard High Gold: Select HMO 30/55","$0 ","$700 ","$60 ","$0 "
2024,MA,,42690,SERFF,1,2/12/2024,,Individual,No,,42690MA1250012,"HMO Blue Premium",42690MA125,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,No,Both,No,Yes,"All professional provider specialists except for OB/GYN, Chiropractor, and Acupuncturist",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Emergency and Urgent Care Services only",Yes,"Emergency and Urgent Care Services only",No,,,,,42690MA1250012-01,"Standard Platinum On Exchange Plan",,0.909020446,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,650 ","$2650 per person | $5300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$500 ","$0 ","$60 ","$0 ","$1,100 ","$0 ","$20 ",99%,"Not Applicable",No,"HMO Blue Premium","$0 ","$400 ","$0 ","$0 "
2024,MA,,42690,SERFF,1,2/12/2024,,Individual,No,,42690MA1250012,"HMO Blue Premium",42690MA125,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,No,Both,No,Yes,"All professional provider specialists except for OB/GYN, Chiropractor, and Acupuncturist",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Emergency and Urgent Care Services only",Yes,"Emergency and Urgent Care Services only",No,,,,,42690MA1250012-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HMO Blue Premium","$0 ","$0 ","$0 ","$0 "
2024,MA,,42690,SERFF,1,2/12/2024,,Individual,No,,42690MA1250012,"HMO Blue Premium",42690MA125,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,No,Both,No,Yes,"All professional provider specialists except for OB/GYN, Chiropractor, and Acupuncturist",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Emergency and Urgent Care Services only",Yes,"Emergency and Urgent Care Services only",No,,,,,42690MA1250012-03,"Limited Cost Sharing Plan Variation",,0.909020446,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,650 ","$2650 per person | $5300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$500 ","$0 ","$60 ","$0 ","$1,100 ","$0 ","$20 ",99%,"Not Applicable",No,"HMO Blue Premium","$0 ","$400 ","$0 ","$0 "
2024,MA,,42690,SERFF,1,2/12/2024,,Individual,No,,42690MA1250023,"HMO Blue Copayment",42690MA125,,MAN001,MAS001,MAF002,Existing,HMO,Gold,Yes,Both,No,Yes,"All professional provider specialists except for OB/GYN, Chiropractor, and Acupuncturist",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Emergency and Urgent Care Services only",Yes,"Emergency and Urgent Care Services only",No,,,,,42690MA1250023-01,"Standard Gold On Exchange Plan",81.62%,0.820044484,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,650 ","$5650 per person | $11300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$900 ","$0 ","$60 ","$0 ","$1,900 ","$0 ","$20 ",99%,"Not Applicable",No,"HMO Blue Copayment","$0 ","$600 ","$0 ","$0 "
2024,MA,,42690,SERFF,1,2/12/2024,,Individual,No,,42690MA1250023,"HMO Blue Copayment",42690MA125,,MAN001,MAS001,MAF002,Existing,HMO,Gold,Yes,Both,No,Yes,"All professional provider specialists except for OB/GYN, Chiropractor, and Acupuncturist",,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Pain Management, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Emergency and Urgent Care Services only",Yes,"Emergency and Urgent Care Services only",No,,,,,42690MA1250023-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,250 ","$5250 per person | $10500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HMO Blue Copayment","$0 ","$0 ","$0 ","$0 "
